ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Default shop
563;1;Glossissimo Lipgloss Standard 9;10;2.95;;;;;;;;dm_563;;Deborah Milano;Deborah Milano;8009518165043;;;;;;2.2;10;;;;;;"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3f92f2c2-b-6.jpg;;;;;;;;;;;;;Sale
564;1;Glossissimo Lipgloss Standard 10;10;2.95;;;;;;;;dm_564;;Deborah Milano;Deborah Milano;8009518165067;;;;;;2.2;10;;;;;;"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3f92f2c2-b-6.jpg;;;;;;;;;;;;;Sale
565;1;Glossissimo Lipgloss Standard 11;10;2.95;;;;;;;;dm_565;;Deborah Milano;Deborah Milano;8009518165081;;;;;;2.2;10;;;;;;"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3f92f2c2-b-6.jpg;;;;;;;;;;;;;Sale
566;1;Glossissimo Lipgloss Standard 12;10;2.95;;;;;;;;dm_566;;Deborah Milano;Deborah Milano;8009518165104;;;;;;2.2;10;;;;;;"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3f92f2c2-b-6.jpg;;;;;;;;;;;;;Sale
567;1;Glossissimo Lipgloss Standard 13;10;2.95;;;;;;;;dm_567;;Deborah Milano;Deborah Milano;8009518165128;;;;;;2.2;10;;;;;;"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3f92f2c2-b-6.jpg;;;;;;;;;;;;;Sale
568;1;Glossissimo Lipgloss Standard 14;10;2.95;;;;;;;;dm_568;;Deborah Milano;Deborah Milano;8009518165142;;;;;;2.2;10;;;;;;"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3f92f2c2-b-6.jpg;;;;;;;;;;;;;Sale
569;1;Glossissimo Lipgloss Standard 15;10;2.95;;;;;;;;dm_569;;Deborah Milano;Deborah Milano;8009518165562;;;;;;2.2;10;;;;;;"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3f92f2c2-b-6.jpg;;;;;;;;;;;;;Sale
570;1;Glossissimo Lipgloss Standard 16;10;2.95;;;;;;;;dm_570;;Deborah Milano;Deborah Milano;8009518165586;;;;;;2.2;10;;;;;;"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3f92f2c2-b-6.jpg;;;;;;;;;;;;;Sale
571;1;Glossissimo Lipgloss Standard 17;10;2.95;;;;;;;;dm_571;;Deborah Milano;Deborah Milano;8009518171617;;;;;;2.2;10;;;;;;"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3f92f2c2-b-6.jpg;;;;;;;;;;;;;Sale
572;1;Glossissimo Lipgloss Standard 18;10;2.95;;;;;;;;dm_572;;Deborah Milano;Deborah Milano;8009518171631;;;;;;2.2;10;;;;;;"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";"A thirstquenching lip gloss that dresses the lips in amazing 3D shine Glossissimo lip gloss boasts a highperformance formula that leaves lips lusciously luminous
silky soft and velvety smooth Flawless lips are just one of the formulas peerless pluses it takes multisensory experiences to a whole new level with a delectable Red Fruit fragrance and a blissfully creamy consistency";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3f92f2c2-b-6.jpg;;;;;;;;;;;;;Sale
573;1;Radiance Creator Foundation Standard 00;10;11.9;;;;;;;;dm_573;;Deborah Milano;Deborah Milano;8009518143751;;;;;;0;10;;;;;;"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3da4f2f9-4-00.jpg;;;;;;;;;;;;;Sale
574;1;Radiance Creator Foundation Standard 0;10;11.9;;;;;;;;dm_574;;Deborah Milano;Deborah Milano;8009518143775;;;;;;0;10;;;;;;"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3da4f2f9-4-00.jpg;;;;;;;;;;;;;Sale
575;1;Radiance Creator Foundation Standard 1;10;11.9;;;;;;;;dm_575;;Deborah Milano;Deborah Milano;8009518136159;;;;;;0;10;;;;;;"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3da4f2f9-4-00.jpg;;;;;;;;;;;;;Sale
576;1;Radiance Creator Foundation Standard 2;10;11.9;;;;;;;;dm_576;;Deborah Milano;Deborah Milano;8009518136173;;;;;;0;10;;;;;;"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3da4f2f9-4-00.jpg;;;;;;;;;;;;;Sale
577;1;Radiance Creator Foundation Standard 3;10;11.9;;;;;;;;dm_577;;Deborah Milano;Deborah Milano;8009518136197;;;;;;0;10;;;;;;"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3da4f2f9-4-00.jpg;;;;;;;;;;;;;Sale
578;1;Radiance Creator Foundation Standard 4;10;11.9;;;;;;;;dm_578;;Deborah Milano;Deborah Milano;8009518136210;;;;;;0;10;;;;;;"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3da4f2f9-4-00.jpg;;;;;;;;;;;;;Sale
579;1;Radiance Creator Foundation Standard 5;10;11.9;;;;;;;;dm_579;;Deborah Milano;Deborah Milano;8009518136234;;;;;;0;10;;;;;;"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";"A foundation to make skin glow banish
blemishes and erase signs of tiredness
Radiance Creator Foundation leaves skin looking luminous eventoned smooth and well nourished for
lasting softness and hydration
SPF 15
HYPOALLERGENIC";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3da4f2f9-4-00.jpg;;;;;;;;;;;;;Sale
580;1;24 Ore Absolute Volume Mascara Waterproof Standard Black Waterproof;10;9.5;;;;;;;;dm_580;;Deborah Milano;Deborah Milano;8009518171051;;;;;;0;10;;;;;;"The waterproof version of Deborah Milanos Absolute Volume Mascara leaves lashes stunningly sensuous both
in and out of the water ensuring lasting colour and volume Sheer magic for a touch of glamour
even when the temperatures soaring";"The waterproof version of Deborah Milanos Absolute Volume Mascara leaves lashes stunningly sensuous both
in and out of the water ensuring lasting colour and volume Sheer magic for a touch of glamour
even when the temperatures soaring";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d041a7f4-2-24ore-absolute-volumeWP.jpg;;;;;;;;;;;;;Sale
581;1;Self Tanner Face and Body Standard No Colour;10;4.99;;;;;;;;dm_581;;Deborah Milano;Deborah Milano;8009518107883;;;;;;0;10;;;;;;"A non sticky hydrating golden gel SelfTanner 
The soft creamy consistency nbsp formulated to give the face body a luminous long lasting naturally tanned effect 
";"A non sticky hydrating golden gel SelfTanner 
The soft creamy consistency nbsp formulated to give the face body a luminous long lasting naturally tanned effect 
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/fce496a8-d-SelfTanner.jpg;;;;;;;;;;;;;Sale
582;1;Milano Red Lipstick One Size 17;10;8.5;;;;;;;;dm_582;;Deborah Milano;Deborah Milano;8009518152333;;;;;;2.8;10;;;;;;"Infused with real Ruby Powder for luscious full colour Formulated with Hyaluronic Acid for up to 10 hours of supreme comfort and hydration
Hypoallergenic SPF 15";"Infused with real Ruby Powder for luscious full colour Formulated with Hyaluronic Acid for up to 10 hours of supreme comfort and hydration
Hypoallergenic SPF 15";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/1df90c01-7-milano-lipstick.jpg;;;;;;;;;;;;;Sale
583;1;Milano Red Lipstick One Size 18;10;8.5;;;;;;;;dm_583;;Deborah Milano;Deborah Milano;8009518152357;;;;;;2.8;10;;;;;;"Infused with real Ruby Powder for luscious full colour Formulated with Hyaluronic Acid for up to 10 hours of supreme comfort and hydration
Hypoallergenic SPF 15";"Infused with real Ruby Powder for luscious full colour Formulated with Hyaluronic Acid for up to 10 hours of supreme comfort and hydration
Hypoallergenic SPF 15";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/1df90c01-7-milano-lipstick.jpg;;;;;;;;;;;;;Sale
585;1;Milano Red Lipstick One Size 19;10;8.5;;;;;;;;dm_585;;Deborah Milano;Deborah Milano;8009518152371;;;;;;2.8;10;;;;;;"Infused with real Ruby Powder for luscious full colour Formulated with Hyaluronic Acid for up to 10 hours of supreme comfort and hydration
Hypoallergenic SPF 15";"Infused with real Ruby Powder for luscious full colour Formulated with Hyaluronic Acid for up to 10 hours of supreme comfort and hydration
Hypoallergenic SPF 15";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/1df90c01-7-milano-lipstick.jpg;;;;;;;;;;;;;Sale
586;1;Milano Red Lipstick One Size 20;10;8.5;;;;;;;;dm_586;;Deborah Milano;Deborah Milano;8009518152395;;;;;;2.8;10;;;;;;"Infused with real Ruby Powder for luscious full colour Formulated with Hyaluronic Acid for up to 10 hours of supreme comfort and hydration
Hypoallergenic SPF 15";"Infused with real Ruby Powder for luscious full colour Formulated with Hyaluronic Acid for up to 10 hours of supreme comfort and hydration
Hypoallergenic SPF 15";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/1df90c01-7-milano-lipstick.jpg;;;;;;;;;;;;;Sale
602;1;DH BB Nail Foundation Standard 2;10;5.9;;;;;;;;dm_602;;Deborah Milano;Deborah Milano;8009518149913;;;;;;4.6;10;;;;;;"Makeup for your nails BB Nail Foundation nbsp formulated with Mica an ingredient that evens out the nail surface and disguises blemishes forming a perfectly even film Nail strengthening Vitamins E and F are also
included in the formula
";"Makeup for your nails BB Nail Foundation nbsp formulated with Mica an ingredient that evens out the nail surface and disguises blemishes forming a perfectly even film Nail strengthening Vitamins E and F are also
included in the formula
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/94119851-c-BB_Rose.jpg;;;;;;;;;;;;;Sale
606;1;8 in 1 CC Cream Foundation and Concealer Standard 00;10;12.9;;;;;;;;dm_606;;Deborah Milano;Deborah Milano;8009518180466;;;;;;0;10;;;;;;"CC Cream stands for colour control or colour correcting creamthe new musthave in make up The latest concept in multitasking products featuring a nourishing nongreasy formula providing optimal
longlasting foundation coverage as well as SPF protection";"CC Cream stands for colour control or colour correcting creamthe new musthave in make up The latest concept in multitasking products featuring a nourishing nongreasy formula providing optimal
longlasting foundation coverage as well as SPF protection";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/da99c58c-9-CC_Cream_close.png;;;;;;;;;;;;;Sale
607;1;8 in 1 CC Cream Foundation and Concealer Standard 1;10;12.9;;;;;;;;dm_607;;Deborah Milano;Deborah Milano;8009518180497;;;;;;0;10;;;;;;"CC Cream stands for colour control or colour correcting creamthe new musthave in make up The latest concept in multitasking products featuring a nourishing nongreasy formula providing optimal
longlasting foundation coverage as well as SPF protection";"CC Cream stands for colour control or colour correcting creamthe new musthave in make up The latest concept in multitasking products featuring a nourishing nongreasy formula providing optimal
longlasting foundation coverage as well as SPF protection";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/da99c58c-9-CC_Cream_close.png;;;;;;;;;;;;;Sale
608;1;8 in 1 CC Cream Foundation and Concealer Standard 2;10;12.9;;;;;;;;dm_608;;Deborah Milano;Deborah Milano;8009518180510;;;;;;0;10;;;;;;"CC Cream stands for colour control or colour correcting creamthe new musthave in make up The latest concept in multitasking products featuring a nourishing nongreasy formula providing optimal
longlasting foundation coverage as well as SPF protection";"CC Cream stands for colour control or colour correcting creamthe new musthave in make up The latest concept in multitasking products featuring a nourishing nongreasy formula providing optimal
longlasting foundation coverage as well as SPF protection";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/da99c58c-9-CC_Cream_close.png;;;;;;;;;;;;;Sale
609;1;8 in 1 CC Cream Foundation and Concealer Standard 3;10;12.9;;;;;;;;dm_609;;Deborah Milano;Deborah Milano;8009518180534;;;;;;0;10;;;;;;"CC Cream stands for colour control or colour correcting creamthe new musthave in make up The latest concept in multitasking products featuring a nourishing nongreasy formula providing optimal
longlasting foundation coverage as well as SPF protection";"CC Cream stands for colour control or colour correcting creamthe new musthave in make up The latest concept in multitasking products featuring a nourishing nongreasy formula providing optimal
longlasting foundation coverage as well as SPF protection";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/da99c58c-9-CC_Cream_close.png;;;;;;;;;;;;;Sale
610;1;8 in 1 CC Cream Foundation and Concealer Standard 4;10;12.9;;;;;;;;dm_610;;Deborah Milano;Deborah Milano;8009518180558;;;;;;0;10;;;;;;"CC Cream stands for colour control or colour correcting creamthe new musthave in make up The latest concept in multitasking products featuring a nourishing nongreasy formula providing optimal
longlasting foundation coverage as well as SPF protection";"CC Cream stands for colour control or colour correcting creamthe new musthave in make up The latest concept in multitasking products featuring a nourishing nongreasy formula providing optimal
longlasting foundation coverage as well as SPF protection";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/da99c58c-9-CC_Cream_close.png;;;;;;;;;;;;;Sale
611;1;8 in 1 CC Cream Foundation and Concealer Standard 5;10;12.9;;;;;;;;dm_611;;Deborah Milano;Deborah Milano;8009518180572;;;;;;0;10;;;;;;"CC Cream stands for colour control or colour correcting creamthe new musthave in make up The latest concept in multitasking products featuring a nourishing nongreasy formula providing optimal
longlasting foundation coverage as well as SPF protection";"CC Cream stands for colour control or colour correcting creamthe new musthave in make up The latest concept in multitasking products featuring a nourishing nongreasy formula providing optimal
longlasting foundation coverage as well as SPF protection";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/da99c58c-9-CC_Cream_close.png;;;;;;;;;;;;;Sale
613;1;Milano Red Laque Liquid Lipstick Standard 02 Sweetheart Rose;10;5;;;;;;;;dm_613;;Deborah Milano;Deborah Milano;800951815752;;;;;;0;10;;;;;;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/cecf171e-5-MilanoRED-Laque_02.jpg;;;;;;;;;;;;;Sale
614;1;Milano Red Laque Liquid Lipstick Standard 03 Lady Beige;10;5;;;;;;;;dm_614;;Deborah Milano;Deborah Milano;8009518175776;;;;;;0;10;;;;;;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/cecf171e-5-MilanoRED-Laque_02.jpg;;;;;;;;;;;;;Sale
615;1;Milano Red Laque Liquid Lipstick Standard 06 Purple Queen;10;5;;;;;;;;dm_615;;Deborah Milano;Deborah Milano;8009518175837;;;;;;0;10;;;;;;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/cecf171e-5-MilanoRED-Laque_02.jpg;;;;;;;;;;;;;Sale
616;1;Milano Red Laque Liquid Lipstick Standard 07 Scarlet Lover;10;5;;;;;;;;dm_616;;Deborah Milano;Deborah Milano;8009518175851;;;;;;0;10;;;;;;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/cecf171e-5-MilanoRED-Laque_02.jpg;;;;;;;;;;;;;Sale
617;1;Milano Red Laque Liquid Lipstick Standard 08 Princess Pink;10;5;;;;;;;;dm_617;;Deborah Milano;Deborah Milano;8009518175875;;;;;;0;10;;;;;;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/cecf171e-5-MilanoRED-Laque_02.jpg;;;;;;;;;;;;;Sale
618;1;Milano Red Laque Liquid Lipstick Standard 09 Fuchsia Girl;10;5;;;;;;;;dm_618;;Deborah Milano;Deborah Milano;8009518175899;;;;;;0;10;;;;;;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/cecf171e-5-MilanoRED-Laque_02.jpg;;;;;;;;;;;;;Sale
619;1;Milano Red Laque Liquid Lipstick Standard 10 Mademoiselle Tangeri;10;5;;;;;;;;dm_619;;Deborah Milano;Deborah Milano;8009518175912;;;;;;0;10;;;;;;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;Long lasting liquid lipstick Lacquer for your lips Super moisturizing formula;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/cecf171e-5-MilanoRED-Laque_02.jpg;;;;;;;;;;;;;Sale
621;1;Hydra Foundation Standard 01R-Fairest Rose;10;9.9;;;;;;;;dm_621;;Deborah Milano;Deborah Milano;8009518191837;;;;;;0;10;;;;;;"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/c2b521fd-c-Hydra-Face-Perfect-Foundation.jpg;;;;;;;;;;;;;Sale
622;1;Hydra Foundation Standard 02R-Fair Rose;10;9.9;;;;;;;;dm_622;;Deborah Milano;Deborah Milano;8009518191851;;;;;;0;10;;;;;;"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/c2b521fd-c-Hydra-Face-Perfect-Foundation.jpg;;;;;;;;;;;;;Sale
623;1;Hydra Foundation Standard 03R-Medium Rose;10;9.9;;;;;;;;dm_623;;Deborah Milano;Deborah Milano;8009518191875;;;;;;0;10;;;;;;"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/c2b521fd-c-Hydra-Face-Perfect-Foundation.jpg;;;;;;;;;;;;;Sale
624;1;Hydra Foundation Standard 04R-Deep Rose;10;9.9;;;;;;;;dm_624;;Deborah Milano;Deborah Milano;8009518191899;;;;;;0;10;;;;;;"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/c2b521fd-c-Hydra-Face-Perfect-Foundation.jpg;;;;;;;;;;;;;Sale
625;1;Hydra Foundation Standard 01B-Fairest Beige;10;9.9;;;;;;;;dm_625;;Deborah Milano;Deborah Milano;8009518191936;;;;;;0;10;;;;;;"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/c2b521fd-c-Hydra-Face-Perfect-Foundation.jpg;;;;;;;;;;;;;Sale
